ID,Canonical_Smiles,Inhibition
TRAIN_0723,O=S(=O)(c1ccc2ccccc2c1)N1CCN(c2ncc(C(F)(F)F)cc2Cl)CC1,13.0
TRAIN_0724,Fc1cccc(Cl)c1CSc1nnc(-c2ccco2)n1-c1ccc(OCc2ccccc2)cc1,73.0
TRAIN_0725,O=C(CSc1nnc(-c2ccccc2)c(-c2ccccc2)n1)N1CCc2ccccc21,36.0
TRAIN_0726,N#C/C(=C\c1ccc2c(c1)CCO2)S(=O)(=O)c1ccc(Cl)cc1Cl,26.0
TRAIN_0727,O=S(=O)(Nc1cccc(CCc2ccccn2)c1)c1cc(Cl)ccc1Cl,82.0
TRAIN_0728,O=S(=O)(c1ccc2ccccc2c1)N1CCCN(Cc2c(F)cccc2Cl)CC1,26.0
TRAIN_0729,CN(Cc1ccccc1)S(=O)(=O)c1ccc(Oc2cccc(Cl)c2C#N)cc1,17.0
TRAIN_0730,NC(=O)c1cnc(N[C@H](C2CC2)C(F)(F)F)c2c1[nH]c1cc(-c3cnc(N)nc3)ccc12,30.0
TRAIN_0731,NC(=O)c1cnc(N[C@H](C2CC2)C(F)(F)F)c2c1[nH]c1cc(-c3ccc(N)nc3)ccc12,65.0
TRAIN_0732,NC(=O)c1cnc(N[C@H](C2CC2)C(F)(F)F)c2c1[nH]c1cc(-c3cn[nH]c3)ccc12,68.0
TRAIN_0733,NC(=O)c1cnc(NC(C2CC2)C2CC2)c2c1[nH]c1cc(-c3cnc(N)nc3)ccc12,55.0
TRAIN_0734,NC(=O)c1cnc(NC(C2CC2)C2CC2)c2c1[nH]c1cc(-c3cnc(N)cn3)ccc12,65.0
TRAIN_0735,NC(=O)c1cnc(NC(C2CC2)C2CC2)c2c1[nH]c1cc(-c3cn[nH]c3)ccc12,66.0
TRAIN_0736,Cn1cc(-c2ccc3c(c2)[nH]c2c(C(N)=O)cnc(N[C@H](C4CC4)C(F)(F)F)c23)cn1,48.0
TRAIN_0737,Cn1cc(-c2ccc3c(c2)[nH]c2c(C(N)=O)cnc(NC(C4CC4)C4CC4)c23)cn1,62.0
TRAIN_0738,C[C@H](Nc1ccc(C(N)=O)c2[nH]c3cc(-c4cnn(C)c4)ccc3c12)C(C)(C)C,49.0
TRAIN_0739,Cn1cc(-c2ccc3c(c2)[nH]c2c(C(N)=O)ccc(NC4CCCCC4)c23)cn1,75.0
TRAIN_0740,CCCOCCn1c(=O)nc(NC2CCC(O)CC2)c2nnc(-c3ccc(OC)nc3)cc21,23.0
TRAIN_0741,O=C1[C@H](NS(=O)(=O)c2ccc(Oc3ccc(Cl)cc3)cc2)CC=CCN1O,50.0
TRAIN_0742,O=C1[C@H](N(CCN2CCOCC2)S(=O)(=O)c2ccc(Oc3ccc(Cl)cc3)cc2)CC=CCN1O,50.0
TRAIN_0743,Cc1ccnc(SC(F)(F)c2nc3ccccc3o2)n1,30.0
TRAIN_0744,COc1cccc(CNC(=O)c2cc3ccc(-c4cn[nH]c4)cc3[nH]2)c1,87.0
TRAIN_0745,COc1cccc(CN(C)C(=O)c2cc3ccc(-c4cn[nH]c4)cc3[nH]2)c1,2.0
TRAIN_0746,COc1cccc(CN(CCN2CCCC2)C(=O)c2cc3ccc(-c4cn[nH]c4)cc3[nH]2)c1,59.0
TRAIN_0747,COc1cccc(CNC(=O)c2cc3ccc(-c4cn[nH]c4)nc3[nH]2)c1,22.0
TRAIN_0748,COc1cccc(CNC(=O)c2cc3ccc(-c4cn[nH]c4)nc3n2C)c1,40.0
TRAIN_0749,COc1cccc(CNC(=O)c2cc3ccc(-c4cn[nH]c4)nc3n2CCN(C)C)c1,65.0
TRAIN_0750,COc1cccc(CN(C)C(=O)c2cc3ccc(-c4cn[nH]c4)nc3[nH]2)c1,27.0
TRAIN_0751,COc1cccc(CN(C(=O)c2cc3ccc(-c4cn[nH]c4)nc3[nH]2)C2CC2)c1,40.0
TRAIN_0752,COc1cccc(CN(CCN2CCCC2)C(=O)c2cc3ccc(-c4cn[nH]c4)nc3[nH]2)c1,43.0
TRAIN_0753,COc1cccc(CNC(=O)c2c[nH]c3cc(-c4cn[nH]c4)ccc23)c1,72.0
TRAIN_0754,COc1cccc(CN(C)C(=O)c2c[nH]c3cc(-c4cn[nH]c4)ccc23)c1,38.0
TRAIN_0755,COc1cccc(CNC(=O)c2cn(C)c3cc(-c4cn[nH]c4)ccc23)c1,87.0
TRAIN_0756,COc1cccc(CN(C)C(=O)c2cn(C)c3cc(-c4cn[nH]c4)ccc23)c1,70.0
TRAIN_0757,COc1cccc(CNC(=O)c2cn(-c3ccccc3)c3cc(-c4cn[nH]c4)ccc23)c1,93.0
TRAIN_0758,COc1cccc(CN(CCCN(C)C)C(=O)c2cn(C)c3cc(-c4cn[nH]c4)ccc23)c1,31.0
TRAIN_0759,COc1cccc(CN(CCN(C)C)C(=O)c2cn(C)c3cc(-c4cn[nH]c4)ccc23)c1,36.0
TRAIN_0760,COc1cccc(CNC(=O)c2cn(CCCO)c3cc(-c4cn[nH]c4)ccc23)c1,63.0
TRAIN_0761,COc1cccc(CNC(=O)c2cn(CCN(C)C)c3cc(-c4cn[nH]c4)ccc23)c1,70.0
TRAIN_0762,COc1cccc(CNC(=O)c2c[nH]c3nc(-c4cn[nH]c4)ccc23)c1,46.0
TRAIN_0763,COc1cccc(CN(C(=O)c2c[nH]c3nc(-c4cn[nH]c4)ccc23)C2CC2)c1,56.0
TRAIN_0764,COc1cccc(CNC(=O)c2cn(C)c3nc(-c4cn[nH]c4)ccc23)c1,68.0
TRAIN_0765,COc1cccc(CNC(=O)c2cn(CCN3CCCC3)c3nc(-c4cn[nH]c4)ccc23)c1,44.0
TRAIN_0766,COc1cccc(CNC(=O)c2[nH]c3cc(-c4cn[nH]c4)ccc3c2CN(C)C)c1,19.0
TRAIN_0767,COc1cccc(CNC(=O)c2[nH]c3cc(-c4cn[nH]c4)ccc3c2CN2CCOCC2)c1,86.0
TRAIN_0768,COc1cccc(CNC(=O)c2[nH]c3cc(-c4cn[nH]c4)ccc3c2CN2CCN(C)CC2)c1,75.0
TRAIN_0769,COc1cccc(CNC(=O)c2[nH]c3cc(-c4cn[nH]c4)ccc3c2CN2CCCNCC2)c1,51.0
TRAIN_0770,COc1cccc(CNC(=O)c2[nH]c3nc(-c4cn[nH]c4)ccc3c2CN2CCN(C)CC2)c1,34.0
TRAIN_0771,COc1cccc(CNC(=O)c2[nH]c3nc(-c4cn[nH]c4)ccc3c2CN2CCOCC2)c1,46.0
TRAIN_0772,COc1cccc(CNC(=O)c2cc3ccc(-c4ccnc(N)n4)cc3[nH]2)c1,14.0
TRAIN_0773,COc1cccc(CNC(=O)c2c[nH]c3cc(-c4ccncc4)ccc23)c1,80.0
TRAIN_0774,COc1ccccc1CNC(=O)c1c[nH]c2cc(-c3cn[nH]c3)ccc12,37.0
TRAIN_0775,COc1cccc([C@@H](C)NC(=O)c2c[nH]c3cc(-c4cn[nH]c4)ccc23)c1,56.0
TRAIN_0776,COc1cccc([C@@H](C)NC(=O)c2cc3ccc(-c4cn[nH]c4)nc3[nH]2)c1,23.0
TRAIN_0777,CCN(CC)c1ccc(/C=C2\C(=O)N(c3ccccn3)N=C2C)cc1,74.0
TRAIN_0778,Cc1[nH]n(-c2ccccn2)c(=O)c1C(=O)Nc1cccc(C(F)(F)F)c1,12.0
TRAIN_0779,Cc1[nH]n(-c2ccccn2)c(=O)c1C(=O)Nc1ccc([N+](=O)[O-])cc1,13.0
TRAIN_0780,COc1ccc(NC(=O)c2c(C)[nH]n(-c3ccccn3)c2=O)cc1F,6.0
TRAIN_0781,Cc1[nH]n(-c2ccccn2)c(=O)c1C(=O)Nc1ccc(C(F)(F)F)cc1,18.0
TRAIN_0782,Cc1cccc(NC(=O)c2c(C)[nH]n(-c3ccccn3)c2=O)c1,19.0
TRAIN_0783,Cc1[nH]n(-c2ccccn2)c(=O)c1C(=O)Nc1ccccc1,8.0
TRAIN_0784,COc1cccc(NC(=O)c2c(C)[nH]n(-c3ccccn3)c2=O)c1,14.0
TRAIN_0785,Cc1ccc(NC(=O)c2c(C)[nH]n(-c3ccccn3)c2=O)cc1,13.0
TRAIN_0786,Cc1[nH]n(-c2ccccn2)c(=O)c1C(=O)Nc1ccccc1[N+](=O)[O-],18.0
TRAIN_0787,Cc1[nH]n(-c2ccccn2)c(=O)c1C(=O)Nc1ccccc1C(F)(F)F,18.0
TRAIN_0788,Cc1[nH]n(-c2ccccn2)c(=O)c1C(=O)Nc1ccc2c(c1)OCO2,41.0
TRAIN_0789,Cc1[nH]n(-c2ccccn2)c(=O)c1-c1ccc([N+](=O)[O-])cc1,8.0
TRAIN_0790,Cc1[nH]n(-c2ccccn2)c(=O)c1-c1ccc(C(F)(F)F)cc1,15.0
TRAIN_0791,Cc1[nH]n(-c2ccccn2)c(=O)c1-c1cccc(C(F)(F)F)c1,45.0
TRAIN_0792,Cc1[nH]n(-c2ccccn2)c(=O)c1-c1ccc(C#N)cc1,20.0
TRAIN_0793,Cc1[nH]n(-c2ccccn2)c(=O)c1-c1ccc(F)cc1,38.0
TRAIN_0794,Cc1[nH]n(-c2ccccn2)c(=O)c1-c1ccccc1,26.0
TRAIN_0795,COc1ccc(-c2c(C)[nH]n(-c3ccccn3)c2=O)cc1,35.0
TRAIN_0796,Cc1[nH]n(-c2nc3ccc(F)cc3s2)c(=O)c1-c1ccccc1,6.0
TRAIN_0797,Cc1[nH]n(-c2nc3ccccc3s2)c(=O)c1-c1ccccc1,24.0
TRAIN_0798,Cc1[nH]n(-c2nc3ccccc3[nH]2)c(=O)c1-c1ccccc1,93.0
TRAIN_0799,Cc1[nH]n(-c2nccs2)c(=O)c1-c1ccccc1,21.0
TRAIN_0800,Cc1ccc2nc(-n3nc4c(c3O)-c3ccccc3CC4)sc2c1,8.0
TRAIN_0801,COc1ccc2nc(-n3nc4c(c3O)-c3ccccc3CC4)sc2c1,9.0
TRAIN_0802,Oc1c2c(nn1-c1nc3ccc(F)cc3s1)CCc1ccccc1-2,11.0
TRAIN_0803,Oc1c2c(nn1-c1nc3ccccc3s1)CCc1ccccc1-2,1.0
TRAIN_0804,Oc1c2c(nn1-c1ccccn1)CCc1ccccc1-2,44.0
TRAIN_0805,Oc1c2c(nn1-c1nc3ccccc3[nH]1)CCc1ccccc1-2,56.0
TRAIN_0806,Oc1c2c(nn1-c1ccccn1)CCc1cc(-c3ccccc3)ccc1-2,27.0
TRAIN_0807,Oc1c2c(nn1-c1ccccn1)CCc1cc(Br)ccc1-2,21.0
TRAIN_0808,N#Cc1ccc2c(c1)CCc1nn(-c3ccccn3)c(O)c1-2,28.0
TRAIN_0809,CC(=O)Nc1cccc(C2CCN(CCCn3nc(-c4ccc(F)c(F)c4)c4ccccc4c3=O)CC2)c1,10.0
TRAIN_0810,CC(C)n1cc(C(=O)c2cncc(N[C@@H]3CCC[C@@H]3c3ccc(F)cc3)n2)c2c(N)ncnc21,85.0
TRAIN_0811,CC(C)n1cc(C(=O)c2cncc(N[C@@H]3COC[C@@H]3c3ccc(F)cc3)n2)c2c(N)ncnc21,53.0
TRAIN_0812,CC(C)n1cc(C(=O)c2cncc(N[C@@H]3CCO[C@@H]3c3ccc(F)cc3)n2)c2c(N)ncnc21,23.0
TRAIN_0813,CC(C)n1cc(C(=O)c2cncc(N[C@@H]3CNC[C@@H]3c3ccc(F)cc3)n2)c2c(N)ncnc21,27.0
TRAIN_0814,CC(C)n1cc(C(=O)c2cncc(N[C@@H]3CCN[C@@H]3c3ccc(F)cc3)n2)c2c(N)ncnc21,27.0
TRAIN_0815,CC(C)n1cc(C(=O)c2cncc(N[C@@H]3CCN(C=O)[C@@H]3c3ccc(F)cc3)n2)c2c(N)ncnc21,38.0
TRAIN_0816,CC(=O)N1CC[C@@H](Nc2cncc(C(=O)c3cn(C(C)C)c4ncnc(N)c34)n2)[C@H]1c1ccc(F)cc1,37.0
TRAIN_0817,CC(=O)N1CC[C@@H](Nc2cncc(C(=O)c3cn(C(C)C)c4ncnc(N)c34)n2)[C@H]1c1ccccc1,54.0
TRAIN_0818,O=C(Nc1ccc(-c2ccnc3[nH]cnc23)cc1)Nc1cccc(C(=O)O)c1,39.0
TRAIN_0819,CC(C)NC(=O)c1cccc(NC(=O)Nc2ccc(-c3ccnc4[nH]ccc34)cc2)c1,36.0
TRAIN_0820,CC(C)NC(=O)c1cccc(NC(=O)Nc2ccc(-c3ccnc(N)n3)cc2)c1,28.0
TRAIN_0821,CC(C)NC(=O)c1cccc(NC(=O)Nc2ccc(-c3ccnc(N)c3)cc2)c1,33.0
TRAIN_0822,Cc1nn(C)c(C)c1NS(=O)(=O)c1c(Cl)cc(-c2ccnc(N3CCNCC3)c2)cc1Cl,10.0
TRAIN_0823,CCS(=O)(=O)c1ccc2oc(Nc3ccc(N4CCOCC4)cc3)nc2c1,46.0
TRAIN_0824,CS(=O)(=O)N1CCN(Cc2cn3cc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3n2)CC1,25.0
TRAIN_0825,CS(=O)(=O)N1CCN(Cc2cn3c(Cl)c(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3n2)CC1,25.0
TRAIN_0826,COCCNC(=O)c1cn2cc(-c3cccc4[nH]ncc34)nc(N3CCOCC3)c2n1,25.0
TRAIN_0827,CS(=O)(=O)N1CCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)CC1,25.0
TRAIN_0828,CC(=O)NCCc1ccccc1-c1ccc([C@H]2CNCC[C@@H]2c2ccc(F)c(F)c2)c(Cl)c1,49.0
TRAIN_0829,CC(=O)NCCc1ccccc1-c1ccc([C@H]2CNCC[C@@H]2c2cccnc2)c(Cl)c1,55.0
TRAIN_0830,CC(=O)NCCc1ccccc1-c1ccc([C@H]2CNCC[C@@H]2c2ccn(C)c(=O)c2)c(Cl)c1,0.0
TRAIN_0831,CCC(=O)NCCc1ccccc1-c1ccc([C@H]2CNCC[C@@H]2c2ccn(C)c(=O)c2)c(Cl)c1,21.0
TRAIN_0832,COC(=O)NCCc1ccccc1-c1ccc([C@H]2CNCC[C@@H]2c2ccn(C)c(=O)c2)c(Cl)c1,46.0
TRAIN_0833,CCOC(=O)NCCc1ccccc1-c1ccc([C@H]2CNCC[C@@H]2c2ccn(C)c(=O)c2)c(Cl)c1,58.0
TRAIN_0834,CC(=O)NCCc1ccccc1-c1ccc([C@H]2CNCC[C@]2(O)c2ccc(F)c(F)c2)c(C)c1,40.0
TRAIN_0835,CC(=O)NCCc1ccccc1-c1ccc([C@H]2CNCC[C@@]23OC(=O)c2cc(F)c(F)cc23)c(C)c1,88.0
TRAIN_0836,CC(=O)NCCc1ccccc1-c1ccc([C@H]2CNCC[C@@]23OCc2cc(F)c(F)cc23)c(C)c1,68.0
TRAIN_0837,COCC(F)(F)COCc1ccc([C@@]2(O)CCNC[C@@H]2c2ccc(-c3ccccc3CCNC(C)=O)cc2C)cc1,37.0
TRAIN_0838,COC[C@H](C)COCc1ccc([C@@]2(O)CCNC[C@@H]2c2ccc(-c3ccccc3CCNC(C)=O)cc2C)cc1,72.0
TRAIN_0839,CC(=O)NCCc1ccccc1-c1ccc([C@@H](CN)Cc2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)c(C)c1.Cl,74.0
TRAIN_0840,NC(=O)C[S+]([O-])Cc1ccccc1-c1ccc(Cl)cc1,10.0
TRAIN_0841,NC(=O)C[S+]([O-])C(c1ccccc1)c1ccccc1,10.0
TRAIN_0842,N#Cc1c(N2CCOCC2)sc(-c2ncn[nH]2)c1-c1ccc(Cl)cc1Cl,30.0
TRAIN_0843,O[C@]1(c2ccc(F)c(F)c2)CCNC[C@@H]1c1cc(-c2ccc(F)cc2Br)no1,22.0
TRAIN_0844,O[C@]1(c2ccc(F)c(F)c2)CCNC[C@@H]1c1cc(-c2c(Cl)cccc2Cl)no1,59.0
TRAIN_0845,O[C@]1(c2ccc(F)c(F)c2)CCNC[C@@H]1c1cc(-c2ccc(F)cc2Cl)no1,36.0
TRAIN_0846,O[C@]1(c2ccc(F)c(F)c2)CCNC[C@@H]1c1onc(-c2ccccc2Cl)c1Br,76.0
TRAIN_0847,O[C@]1(c2ccc(F)c(F)c2)CCNC[C@@H]1c1onc(-c2cccc(Cl)c2Cl)c1Br,60.0
TRAIN_0848,Cc1cccc(-c2noc([C@H]3CNCC[C@]3(O)c3ccc(F)c(F)c3)c2Br)c1C,77.0
TRAIN_0849,O[C@]1(c2ccc(F)c(F)c2)CCNC[C@@H]1c1onc(-c2c(Cl)cccc2Cl)c1Br,82.0
TRAIN_0850,O[C@]1(c2ccc(F)c(F)c2)CCNC[C@@H]1c1onc(-c2cccc3ccccc23)c1Br,67.0
TRAIN_0851,CC(=O)NCCc1ccccc1-c1noc([C@H]2CNCC[C@]2(O)c2ccc(F)c(F)c2)c1Br,74.0
TRAIN_0852,CC(=O)NCCc1ccccc1-c1onc([C@H]2CNCC[C@]2(O)c2ccc(F)c(F)c2)c1Br,68.0
TRAIN_0853,O[C@]1(c2ccc(F)c(F)c2)CCNC[C@@H]1c1cc(-c2c(Cl)cccc2Cl)on1,60.0
TRAIN_0854,CC(=O)NCCc1cc(F)ccc1-c1onc([C@H]2CNCC[C@]2(O)c2ccc(F)c(F)c2)c1Br,78.0
TRAIN_0855,CC(=O)NCCc1ccccc1-c1cc([C@H]2CNCC[C@]2(O)c2ccc(F)c(F)c2)no1,21.0
TRAIN_0856,CC(=O)NCCc1ccccc1-c1onc([C@H]2CNCC[C@]2(O)c2ccc(F)c(F)c2)c1Cl,74.0
TRAIN_0857,CC(=O)NCCc1ccccc1-c1onc([C@H]2CNCC[C@]2(O)c2ccc(F)c(F)c2)c1C(C)=O,32.0
TRAIN_0858,CC(=O)NCCc1ccccc1-c1onc([C@H]2CNCC[C@]2(O)c2ccc(F)c(F)c2)c1C(C)O,48.0
TRAIN_0859,CC(=O)NCCc1ccccc1-c1onc([C@H]2CNCC[C@@H]2c2ccc(F)c(F)c2)c1Br,75.0
TRAIN_0860,CO[C@]1(c2ccc(F)c(F)c2)CCNC[C@@H]1c1noc(-c2ccccc2CCNC(C)=O)c1Br,60.0
TRAIN_0861,CC(=O)NCCc1ccccc1-c1onc([C@H]2CNCC[C@]2(C(N)=O)c2ccc(F)c(F)c2)c1Br,86.0
TRAIN_0862,CC(=O)NCCc1ccccc1-c1onc([C@H]2CNCC[C@]2(OCC(O)CO)c2ccc(F)c(F)c2)c1Br,18.0
TRAIN_0863,COC[C@H](C)COCc1ccc([C@@]2(O)CCNC[C@@H]2c2noc(-c3ccccc3CCNC(C)=O)c2Br)cc1,10.0
TRAIN_0864,COc1ccc(NC(=O)Nc2ccc(-c3csc4c(-c5cnn(C)c5)cnc(N)c34)cc2)cc1,20.0
TRAIN_0865,CCCn1cc(-c2cnc(N)c3c(-c4ccc(NC(=O)Nc5cccc(F)c5)cc4)csc23)cn1,20.0
TRAIN_0866,Nc1ncc(-c2cnn(CCO)c2)c2scc(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12,20.0
TRAIN_0867,C[C@@H](O)Cn1cc(-c2cnc(N)c3c(-c4ccc(NC(=O)Nc5cccc(F)c5)cc4)csc23)cn1,20.0
TRAIN_0868,c1ccc(-n2cc(-c3ccnc4ccccc34)cn2)cc1,38.0
TRAIN_0869,COc1ccc2c(-c3cnn(-c4ccccc4)c3)ccnc2c1,35.0
TRAIN_0870,CCN(CC)C(=O)Oc1ccc2c(-c3cnn(-c4ccccc4)c3)ccnc2c1,35.0
TRAIN_0871,C[C@@H](C(=O)NS(C)(=O)=O)c1ccc(OS(=O)(=O)C(F)(F)F)cc1,5.0
TRAIN_0872,Cc1csc(NC(=O)[C@H](C)c2ccc(OS(=O)(=O)C(F)(F)F)cc2)n1,60.0
TRAIN_0873,C[C@@H](C(=O)Nc1nc(C(F)(F)F)co1)c1ccc(OS(=O)(=O)C(F)(F)F)cc1,82.0
TRAIN_0874,C[C@@H](C(=O)Nc1nc(C(F)(F)F)cs1)c1ccc(OS(=O)(=O)C(F)(F)F)cc1,52.0
TRAIN_0875,C[C@@H](C(=O)Nc1nnc[nH]1)c1ccc(OS(=O)(=O)C(F)(F)F)cc1,8.0
TRAIN_0876,C[C@@H](C(=O)Nc1ncco1)c1ccc(OS(=O)(=O)C(F)(F)F)cc1,44.0
TRAIN_0877,C[C@@H](C(=O)Nc1nncs1)c1ccc(OS(=O)(=O)C(F)(F)F)cc1,66.0
TRAIN_0878,C[C@@H](C(=O)Nc1nccs1)c1ccc(OS(=O)(=O)C(F)(F)F)cc1,52.0
TRAIN_0879,C[C@@H](C(=O)Nc1ccccn1)c1ccc(OS(=O)(=O)C(F)(F)F)cc1,15.0
TRAIN_0880,C[C@@H](C(=O)O)c1ccc(OS(=O)(=O)C(F)(F)F)cc1,5.0
TRAIN_0881,CC(C)CCn1ccc(-c2ccc(Oc3ccncc3)cc2)c(C#N)c1=O,70.0
TRAIN_0882,CC(C)CCn1ccc(-c2ccc(Oc3ccccc3)cc2)c(C#N)c1=O,50.0
TRAIN_0883,O=C1c2ccc(-c3ccc(F)cc3)cc2CCN1CCN1CCCCCC1,47.0
TRAIN_0884,CCc1ccc(C(=O)NC(=O)c2ccccc2O)cc1,71.0
TRAIN_0885,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,93.9
TRAIN_0886,O=C(/C=C/c1ccc2c(ccn2S(=O)(=O)c2ccccc2)c1)NO,65.0
TRAIN_0887,CC(C)(N)C(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc5sncc45)c(Cl)c3)c21,21.2
TRAIN_0888,Cl.O=C(NCCn1ccc2ncnc(Nc3ccc(Oc4cccc5sncc45)c(Cl)c3)c21)[C@@H]1CCCN1,35.0
TRAIN_0889,CC(C)(C)C(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc5sncc45)c(Cl)c3)c21.CS(=O)(=O)O,33.5
TRAIN_0890,CC(C)(C(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc5sncc45)c(Cl)c3)c21)S(C)(=O)=O,49.9
TRAIN_0891,CC(C)(O)C(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc5sncc45)c(Cl)c3)c21.CS(=O)(=O)O,62.6
TRAIN_0892,CC(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc5sncc45)c(Cl)c3)c21,57.0
TRAIN_0893,OCCn1ccc2ncnc(Nc3ccc(Oc4cccc5sncc45)c(Cl)c3)c21,47.2
TRAIN_0894,CC(=O)Nc1sc2c(c1-c1nc3ccccc3s1)CCN(C(C)C)C2,33.0
TRAIN_0895,CC(=O)Nc1sc2c(c1-c1nc3ccccc3s1)CNC2,50.0
TRAIN_0896,Nc1ncc(-c2cn3cc(C(=O)NCCN4CCOCC4)nc3c(N3CCOCC3)n2)cn1,15.0
TRAIN_0897,COCCCNC(=O)c1cn2cc(-c3cnc(N)nc3)nc(N3CCOCC3)c2n1,2.0
TRAIN_0898,COCCNC(=O)c1cn2cc(-c3cnc(N)nc3)nc(N3CCOCC3)c2n1,2.0
TRAIN_0899,CN(C)CCCNC(=O)c1cn2cc(-c3cnc(N)nc3)nc(N3CCOCC3)c2n1,15.0
TRAIN_0900,CN(C)CCNC(=O)c1cn2cc(-c3cnc(N)nc3)nc(N3CCOCC3)c2n1,15.0
TRAIN_0901,NC(=O)c1cn2cc(-c3cnc(N)nc3)nc(N3CCOCC3)c2n1,17.0
TRAIN_0902,CCNC(=O)Nc1ccc(-c2nc3c(c(N4CCOC[C@@H]4C)n2)CS(=O)(=O)CC3)cc1,25.0
TRAIN_0903,O=C(Nc1cc(-c2ccncc2)c[nH]c1=O)[C@H](Cc1ccccc1)NCc1cscn1,97.0
TRAIN_0904,O=C(Nc1cccc(-c2ccncc2)c1)[C@H](Cc1ccccc1)NCc1cscn1,97.0
TRAIN_0905,O=C(Nc1ccccc1)[C@H](Cc1ccccc1)NCc1cscn1,24.0
TRAIN_0906,Cc1cc(-c2cccc(NC(=O)[C@H](Cc3ccccc3)NCc3cscn3)c2)ccn1,63.0
TRAIN_0907,Nc1cc(-c2cccc(NC(=O)[C@H](Cc3ccccc3)NCc3cscn3)c2)ccn1,38.0
TRAIN_0908,Cn1ccc(-c2cccc(NC(=O)[C@H](Cc3ccccc3)NCc3cscn3)c2)n1,30.0
TRAIN_0909,O=C(Nc1cccc(-c2ccn[nH]2)c1)[C@H](Cc1ccccc1)NCc1cscn1,59.0
TRAIN_0910,Cn1cc(-c2cccc(NC(=O)[C@H](Cc3ccccc3)NCc3cscn3)c2)cn1,36.0
TRAIN_0911,O=C(Nc1cccc(-c2cn[nH]c2)c1)[C@H](Cc1ccccc1)NCc1cscn1,82.0
TRAIN_0912,O=C(Nc1cccc(-c2ccccc2)c1)[C@H](Cc1ccccc1)NCc1cscn1,57.0
TRAIN_0913,Cc1cc(-c2c[nH]c(=O)c(NC(=O)[C@H](Cc3ccccc3)NCc3cscn3)c2)ccn1,22.0
TRAIN_0914,O=C(Nc1cc(-c2ccn[nH]2)c[nH]c1=O)[C@H](Cc1ccccc1)NCc1cscn1,18.0
TRAIN_0915,Cn1cc(-c2c[nH]c(=O)c(NC(=O)[C@H](Cc3ccccc3)NCc3cscn3)c2)cn1,24.0
TRAIN_0916,c1ccc(CN2CCN(Cc3nc(-c4ccccc4)no3)CC2)cc1,9.0
TRAIN_0917,O=C(NC1CCCCC1)c1nnc(CS(=O)(=O)c2ccccc2)o1,7.0
TRAIN_0918,O=C(NC1CCCCC1)c1nc(CS(=O)(=O)c2ccccc2)no1,7.0
TRAIN_0919,c1cc(-c2nnc(C3CCCCC3)o2)ccn1,7.0
TRAIN_0920,c1cc(-c2noc(C3CCCCC3)n2)ccn1,7.0
TRAIN_0921,O=C(NCc1ccncc1)c1nnc(CS(=O)(=O)c2ccccc2)o1,7.0
TRAIN_0922,O=C(NCc1ccncc1)c1nc(CS(=O)(=O)c2ccccc2)no1,42.0
TRAIN_0923,Clc1cc(-c2nnc(CSc3nnc(-c4ccncc4)n3C3CC3)o2)ccn1,7.0
TRAIN_0924,Clc1cc(-c2nc(CSc3nnc(-c4ccncc4)n3C3CC3)no2)ccn1,30.0
TRAIN_0925,N[C@@H](CC(=O)N1CCN(c2ccc(F)cc2F)CC1)Cc1cc(F)c(F)cc1F,81.5
TRAIN_0926,COc1cnc(-c2ccccn2)nc1NCc1ccccc1F,10.0
TRAIN_0927,COc1cnc(-c2ccccn2)nc1NCc1c(F)cc(F)cc1F,10.0
TRAIN_0928,COc1cnc(-c2ccccn2)nc1NCc1ccc(F)cc1C(F)(F)F,10.0
TRAIN_0929,CN(C(=O)Cn1c(=O)oc2ccc(-c3ccncc3)cc21)c1ccccc1,50.0
TRAIN_0930,O=C(CCCCN1CCCCC1)Nc1cc(-c2ccc(Cl)cc2)n[nH]1,4.0
TRAIN_0931,COc1cccc(-c2cc(NC(=O)CCCCN3CCCCC3)[nH]n2)c1,4.0
TRAIN_0932,O=C(CCCCN1CCCCC1)Nc1cc(-c2ccc(Br)cc2)n[nH]1,9.0
TRAIN_0933,O=C(CCCCN1CCCCC1)Nc1cc(-c2ccc(C(F)(F)F)cc2)n[nH]1,3.0
TRAIN_0934,COc1ccc(-c2cc(NC(=O)CCCCN3CCC(C)CC3)[nH]n2)cc1,4.0
TRAIN_0935,COc1ccc(-c2cc(NC(=O)CCCCN3CCOCC3)[nH]n2)cc1,19.0
TRAIN_0936,COc1ccc(-c2cc(NC(=O)CCCCN3CCCCCC3)[nH]n2)cc1,3.0
TRAIN_0937,COc1ccc(-c2cc(NC(=O)CCCCN3CCCNCC3)[nH]n2)cc1,1.0
