ID,Canonical_Smiles,Inhibition
MERGED_03216,CCCS(=O)(=O)c1ccc2nc(-c3ccccc3-c3ccccc3)[nH]c2c1,40.651482631765816
MERGED_03217,CCCS(=O)(=O)c1ccc2nc(-c3cccn(-c4ccccc4)c3=O)[nH]c2c1,37.76579062923673
MERGED_03218,CCCS(=O)(=O)c1ccc2nc(-c3cn(-c4ccccc4)ccc3=O)[nH]c2c1,37.76579062923673
MERGED_03219,CCCSc1ccc2nc(NC(=O)OC)[nH]c2c1,35.80865612887381
MERGED_03220,CCCSc1nc2ccc(OC)cc2[nH]1,36.29937515810742
MERGED_03221,CCC[C@@H](CCO)Nc1nc(N)nc2c1CN(C(=O)c1csc(C)n1)CC2,41.11153415630064
MERGED_03222,CCC[C@@H](CC[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)N(C)Cc1csc(C(C)C)n1)C(C)C)NC(=O)OCc1cncs1,47.25599638520987
MERGED_03223,CCC[C@@H]([C@@H](OC(C)=O)[C@@H](O)OCCCC(C)(O)C(=O)[C@H](C)[C@@H](OC(C)=O)[C@@H](C)COC(=O)[C@H](C)[C@H](CC)OCC[C@H](OC)[C@@H](OC(C)=O)[C@H](C)O)N(C)C,41.11153415630064
MERGED_03224,CCC[C@H](NC)[C@@H](O)[C@@H](O)OCCC[C@](C)(O)C1O[C@H]([C@H](CC)OCC[C@H](OC)[C@@H](O)[C@H](C)O)C(O)OC[C@H](C)[C@H](OC(C)O)[C@H]1C,41.11153415630064
MERGED_03225,CCC[C@H]1N(C(=O)c2c(C(F)(F)F)ccc[n+]2[O-])CCC[C@@]1(Oc1csc(C(F)(F)F)c1)C(=O)N1CCN(c2ccccc2OCCO)CC1,41.23532763948289
MERGED_03226,CCC[C@H]1N(C(=O)c2c(C(F)(F)F)ccnc2O)CCC[C@@]1(Oc1csc(C(F)(F)F)c1)C(=O)N1CCN(c2ccccc2OC)CC1,39.63989921967076
MERGED_03227,CCC[C@H]1N(C(=O)c2c(C(F)(F)F)ccnc2O)CCC[C@@]1(Oc1csc(C(F)(F)F)c1)C(=O)N1CCN(c2ccccc2OCCCC(=O)O)CC1,33.34295826252342
MERGED_03228,CCC[C@H]1N(C(=O)c2c(C(F)(F)F)ccnc2O)CCC[C@@]1(Oc1csc(C(F)(F)F)c1)C(=O)N1CCN(c2ccccc2OCCO)CC1,35.80865612887381
MERGED_03229,CCC[C@H]1N(C(=O)c2c(C(F)(F)F)ccnc2OCC(=O)O)CCC[C@@]1(Oc1csc(C(F)(F)F)c1)C(=O)N1CCN(c2ccccc2OCCO)CC1,41.420052813857936
MERGED_03230,CCC[C@H]1N(C(=O)c2c(C(F)(F)F)ccnc2OCCN(C)C)CCC[C@@]1(Oc1csc(C(F)(F)F)c1)C(=O)N1CCN(c2ccccc2OCCO)CC1,43.3229503396573
MERGED_03231,CCC[C@H]1N(C(=O)c2c(C(F)(F)F)ccnc2OCCO)CCC[C@@]1(Oc1csc(C(F)(F)F)c1)C(=O)N1CCN(c2ccccc2OCCO)CC1,41.80583866965114
MERGED_03232,CCC[C@H]1N(C(=O)c2c(F)cccc2C(F)(F)F)CCC[C@@]1(Oc1csc(C(F)(F)F)c1)C(=O)N1CCN(c2ccccc2OCCO)CC1,44.995822103189255
MERGED_03233,CCC[C@H]1N(C(=O)c2cc(F)ccc2C(F)(F)F)CCC[C@@]1(Oc1csc(C(F)(F)F)c1)C(=O)N1CCN(c2ccccc2OCCO)CC1,44.0172548530078
MERGED_03234,CCC[C@H]1N(C(=O)c2cnccc2C(F)(F)F)CCC[C@@]1(Oc1ccc(C(F)(F)F)cc1)C(=O)N1CCC(Oc2cccc(C(=O)O)n2)CC1,33.34295826252342
MERGED_03235,CCC[C@H]1N(C(=O)c2cnccc2C(F)(F)F)CCC[C@@]1(Oc1csc(C(F)(F)F)c1)C(=O)N1CCN(c2ccccc2OC)CC1,49.57441456342836
MERGED_03236,CCC[C@H]1N(C(=O)c2cnccc2C)CCC[C@@]1(Oc1csc(C(F)(F)F)c1)C(=O)N1CCN(c2ccccc2OCCO)CC1,47.12421237661702
MERGED_03237,CCC[C@H]1N(C(=O)c2ncccc2C(F)(F)F)CCC[C@@]1(Oc1csc(C(F)(F)F)c1)C(=O)N1CCN(c2ccccc2OCCO)CC1,47.52262307618034
MERGED_03238,CCCc1ccc(C(=O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,42.24933936373928
MERGED_03239,CCCc1ccc(S(=O)(=O)Nc2ccc(F)c(C(=O)c3c[nH]c4ncnc(C)c34)c2F)cc1,42.500143183001626
MERGED_03240,CCCc1ccc(S(=O)(=O)Nc2ccc(F)c(C(=O)c3c[nH]c4ncnc(Cl)c34)c2F)cc1,42.500143183001626
MERGED_03241,CCCc1ccc(S(=O)(=O)Nc2ccc(F)c(C(=O)c3c[nH]c4ncnc(NC(C)C)c34)c2F)cc1,41.80583866965114
MERGED_03242,CCCc1ccc(S(=O)(=O)Nc2ccc(F)c(C(=O)c3c[nH]c4ncnc(NC5CC5)c34)c2F)cc1,41.80583866965114
MERGED_03243,CCCc1ccc(S(=O)(=O)Nc2ccc(F)c(C(=O)c3c[nH]c4ncnc(NC5CCOCC5)c34)c2F)cc1,41.11153415630064
MERGED_03244,CCCc1ccc(S(=O)(=O)Nc2ccc(F)c(C(=O)c3c[nH]c4ncnc(NC5COC5)c34)c2F)cc1,41.11153415630064
MERGED_03245,CCCc1ccc(S(=O)(=O)Nc2ccc(F)c(C(=O)c3c[nH]c4ncnc(O)c34)c2F)cc1,41.11153415630064
MERGED_03246,CCCc1ccc(S(=O)(=O)Nc2ccc(F)c(C(=O)c3c[nH]c4ncnc(OC)c34)c2F)cc1,41.80583866965114
MERGED_03247,CCCc1ccc(S(=O)(=O)Nc2ccc(F)c(C(=O)c3c[nH]c4ncnc(OCC)c34)c2F)cc1,42.500143183001626
MERGED_03248,CCCc1ccncc1-c1ccc(CN)o1.Cl.Cl,44.55479388069245
MERGED_03249,CCCc1ccncc1-c1ccc(CN)s1.Cl.Cl,45.18528281880335
MERGED_03250,CCCc1ccncc1C#CCN.Cl.Cl,33.34295826252342
MERGED_03251,CCCc1cn(CC(=O)N(CCN(CC)CC)Cc2ccc(-c3ccc(C(F)(F)F)cc3)cc2)c(SCc2ccc(F)cc2)nc1=O,44.45727768336456
MERGED_03252,CCCc1nc2c(C)cc(-c3nc4ccccc4n3C)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1,33.34295826252342
MERGED_03253,CCCn1cc(S(=O)(=O)c2ccc(CNC(=O)c3cc4ccncc4o3)cc2)cn1,42.46817657265808
MERGED_03254,CCCn1cc(S(=O)(=O)c2ccc(CNC(=O)c3cc4ccncc4o3)nc2)cn1,41.11153415630064
MERGED_03255,CCN(C(=O)C1CC1)c1cc(-c2ccc(N3CCN(CC4CC4)CC3)nc2C)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C,42.44892904106956
MERGED_03256,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2cc(F)cc(F)c2)C2CCN(S(C)(=O)=O)CC2)CC1,41.620097522288106
MERGED_03257,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@H](c2ccc(S(C)(=O)=O)cc2)c2cc(F)cc(F)c2)CC1,41.11153415630064
MERGED_03258,CCN(C(=O)N1CC/C(=C\C#Cc2cccc(C)n2)C1)C(C)C,37.76579062923673
MERGED_03259,CCN(C(=O)N1CCC(=CC#Cc2cccc(C)n2)CC1)C(C)C,39.02736896689781
MERGED_03260,CCN(C(=O)c1cc(C(C)C)c(O)cc1O)c1cccnc1,49.05882624267622
MERGED_03261,CCN(C(=O)c1ccc(Cl)cc1Cl)c1ccc(Cl)cc1,40.2718810961101
MERGED_03262,CCN(C(C)=O)c1ccc(OC)c2nc(NC(=O)c3ccnn3C)sc12,33.34295826252342
MERGED_03263,CCN(C)C1=N[C@@H]2[C@@H](O)[C@H](O)[C@@H](CO)O[C@@H]2S1,33.34295826252342
MERGED_03264,CCN(C)CCC1=C(Cc2cnccn2)c2ccccc2C1,41.11153415630064
MERGED_03265,CCN(C)[C@H](C)[C@@H](c1ccc2cc(OCC(C)(C)C(=O)O)ccc2c1)n1ccnc1,49.664570654755344
MERGED_03266,CCN(C)[C@H](C)[C@@H](c1ccc2cc(OCC3(C(=O)O)CCCC3)ccc2c1)n1ccnc1,48.20549486423261
MERGED_03267,CCN(C)c1nc(=O)n(-c2ccccc2)c2cc(Cl)ccc12,35.80865612887381
MERGED_03268,CCN(C)c1nc(=O)n(-c2cccnc2)c2cc(Cl)ccc12,36.88574496852321
MERGED_03269,CCN(C)c1nc2ccc(C(=O)N(C)C[C@@H](O)[C@H](Cc3ccccc3)NC(=O)OCc3cncs3)cc2o1,62.88012147344809
MERGED_03270,CCN(C)c1nc2ccc(C(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc3ccc(F)cc3)NC(=O)OCc3cncs3)cc2o1,70.43413370591489
MERGED_03271,CCN(C)c1nc2ccc(C(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc3ccccc3)NC(=O)OCc3ccc4c(c3)OCO4)cc2o1,67.30295384016141
MERGED_03272,CCN(C)c1nc2ccc(C(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc3ccccc3)NC(=O)OCc3cccnc3)cc2o1,70.64869736722532
MERGED_03273,CCN(C)c1nc2ccc(C(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc3ccccc3)NC(=O)OCc3ccncc3)cc2o1,59.99442947091901
MERGED_03274,CCN(C)c1nc2ccc(C(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc3ccccc3)NC(=O)OCc3cncs3)cc2o1,68.9933416023844
MERGED_03275,CCN(C)c1nc2ccc(C(=O)N(CC(C)C)C[C@H](O)[C@H](Cc3ccccc3)NC(=O)OCc3cncs3)cc2o1,70.64869736722532
MERGED_03276,CCN(C)c1nc2ccc(C(=O)N(CC(C)C)C[C@H](O)[C@H](Cc3cccnc3)NC(=O)OCc3cncs3)cc2o1,65.13125567848805
MERGED_03277,CCN(C)c1nc2ccc(C(=O)N(CC3CCCCC3)C[C@@H](O)[C@H](Cc3ccccc3)NC(=O)OCc3cncs3)cc2o1,69.84234607834053
MERGED_03278,CCN(C)c1nc2ccc(C(=O)N(CCN(C)C)C[C@@H](O)[C@H](Cc3ccccc3)NC(=O)OCc3cncs3)cc2o1,56.52949747846483
MERGED_03279,CCN(C)c1nc2ccc(C(=O)N(CCN3CCCC3)C[C@@H](O)[C@H](Cc3ccccc3)NC(=O)OCc3cncs3)cc2o1,61.71605933311492
MERGED_03280,CCN(C)c1nc2ccc(C(=O)N(CCN3CCOCC3)C[C@@H](O)[C@H](Cc3ccccc3)NC(=O)OCc3cncs3)cc2o1,61.71605933311492
MERGED_03281,CCN(C)c1nc2ccc(C(=O)N(C[C@@H](O)[C@H](Cc3ccccc3)NC(=O)OCc3cncs3)CC(C)(C)C)cc2o1,68.13931696207084
MERGED_03282,CCN(C)c1nc2ccc(C(=O)N(C[C@@H](O)[C@H](Cc3ccccc3)NC(=O)OCc3cncs3)CC(C)(C)O)cc2o1,61.71605933311492
MERGED_03283,CCN(CC(CC(=O)OC)NC(=O)OCc1cncs1)CC(CC(=O)OC)NC(=O)OCc1nccs1,63.95721031309751
MERGED_03284,CCN(CC(CC1CCCCC1)NC(=O)OCc1cncs1)CC(CC1CCCCC1)NC(=O)OCc1nccs1,65.3458193397985
MERGED_03285,CCN(CC(COCc1ccccc1)NC(=O)OCc1cncs1)CC(COCc1ccccc1)NC(=O)OCc1nccs1,61.891601863607455
MERGED_03286,CCN(CC(Cc1ccc(O)cc1)NC(=O)OCc1cncs1)CC(Cc1ccc(O)cc1)NC(=O)OCc1nccs1,63.7954000467592
MERGED_03287,CCN(CC(Cc1ccc(OCc2ccccc2)cc1)NC(=O)OCc1cncs1)CC(Cc1ccc(OCc2ccccc2)cc1)NC(=O)OCc1nccs1,58.03729497055608
MERGED_03288,CCN(CC(O)(CNC(=O)c1cnn(-c2ccc(F)cc2)c1N)C(F)(F)F)C(=O)c1c(Cl)cccc1Cl,53.94748343933769
MERGED_03289,CCN(CC(O)(CNC(=O)c1cnn(-c2ccc(F)cc2)c1N)C(F)(F)F)C(=O)c1c(F)cccc1F,48.880110050077874
MERGED_03290,CCN(CC(O)(CNC(=O)c1cnn(-c2ccc(F)cc2)c1N)C(F)(F)F)C(=O)c1ccccc1Cl,48.880110050077874
MERGED_03291,CCN(CC(O)(CNC(=O)c1cnn(-c2ccc(F)cc2)c1N)C(F)(F)F)C(=O)c1ccccc1S(C)(=O)=O,46.92297554971495
MERGED_03292,CCN(CC(O)(CNC(=O)c1cnn(-c2ccc(F)cc2)c1N)C(F)(F)F)C(=O)c1ncccc1Cl,45.534366523013965
MERGED_03293,CCN(CC)C(=O)CN1Cc2c(nc(C)c(CN)c2-c2ccc(Cl)cc2Cl)C1=O,38.5502512339142
MERGED_03294,CCN(CC)C(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C(=O)Nc2ccccc2)C1,41.11153415630064
MERGED_03295,CCN(CC)C(=O)c1cccc(NC(=O)Nc2ccc(-c3ccnc4nc[nH]c34)cc2)c1,66.9845821436634
MERGED_03296,CCN(CC)C(=O)c1nc(C(=O)NCC(C)(C)O)sc1-c1ccc(S(=O)(=O)N[C@@H](C)C(F)(F)F)c(Cl)c1Cl,41.11153415630064
MERGED_03297,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,23.951648011672845
MERGED_03298,CCN(CC)CCCN(Cc1ccc(-c2ccc(Cl)cc2)cc1)C(=O)Cn1cc(Cc2cnn(C)c2)c(=O)nc1SCc1ccc(F)cc1,48.880110050077874
MERGED_03299,CCN(CC)CCCc1cc(CCCOC)cc(CN(C(=O)[C@H]2CNCC[C@@]23OCc2cc(F)c(F)cc23)C2CC2)c1Cl,43.74087100187145
MERGED_03300,CCN(CC)CCN(Cc1ccc(-c2ccc(C(F)(F)F)cc2)cc1)C(=O)Cn1c(C)cc(=O)nc1SCc1ccc(F)cc1,37.30573910470191
MERGED_03301,CCN(CC)CCN(Cc1ccc(-c2ccc(C(F)(F)F)cc2)cc1)C(=O)Cn1c(SCc2ccc(F)cc2)nc(=O)c(C)c1C,37.30573910470191
MERGED_03302,CCN(CC)CCN(Cc1ccc(-c2ccc(C(F)(F)F)cc2)cc1)C(=O)Cn1c(SCc2ccc(F)cc2)nc(=O)c2c1CCC2,36.31721949486128
MERGED_03303,CCN(CC)CCN(Cc1ccc(-c2ccc(C(F)(F)F)cc2)cc1)C(=O)Cn1c(SCc2ccc(F)cc2)nc(=O)c2c1CCCC2,41.11153415630064
MERGED_03304,CCN(CC)CCN(Cc1ccc(-c2ccc(C(F)(F)F)cc2)cc1)C(=O)Cn1cc(Br)c(=O)nc1SCc1ccc(F)cc1,34.54225331545419
MERGED_03305,CCN(CC)CCN(Cc1ccc(-c2ccc(C(F)(F)F)cc2)cc1)C(=O)Cn1cc(C)c(=O)nc1SCc1ccc(F)cc1,38.5502512339142
MERGED_03306,CCN(CC)CCN(Cc1ccc(-c2ccc(C(F)(F)F)cc2)cc1)C(=O)Cn1cc(Cc2cnn(C)c2)c(=O)nc1SCc1ccc(F)cc1,41.11153415630064
MERGED_03307,CCN(CC)CCN(Cc1ccc(-c2ccc(C(F)(F)F)cc2)cc1)C(=O)Cn1cc(Cl)c(=O)nc1SCc1ccc(F)cc1,35.972295108094215
MERGED_03308,CCN(CC)CCN(Cc1ccc(-c2ccc(C(F)(F)F)cc2)cc1)C(=O)Cn1cc(SC)c(=O)nc1SCc1ccc(F)cc1,39.15439965593772
MERGED_03309,CCN(CC)CCN(Cc1ccc(-c2ccc(Cl)cc2)cc1)C(=O)Cn1c(SCc2ccc(F)cc2)nc(=O)c2c1CCC2,38.2743539952242
MERGED_03310,CCN(CC)CCN(Cc1ccc(-c2ccc(Cl)cc2)cc1)C(=O)Cn1c(SCc2ccc(F)cc2)nc(=O)c2c1CCCC2,44.45727768336456
MERGED_03311,CCN(CC)CCN(Cc1ccc(-c2ccc(Cl)cc2)cc1)C(=O)Cn1cc(C)c(=O)nc1SCc1ccc(F)cc1,39.84513134288103
MERGED_03312,CCN(CC)CCN(Cc1ccc(-c2ccc(Cl)cc2)cc1)C(=O)Cn1cc(Cc2cnn(C)c2)c(=O)nc1SCc1ccc(F)cc1,44.45727768336456
MERGED_03313,CCN(CC)CCN[C@@H](CC(C)C)c1cc(F)ccc1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1,34.796358699547426
MERGED_03314,CCN(CC)CCOc1ccc2cc1COCC=CCOCc1cccc(c1)-c1ccnc(n1)N2,47.25599638520987
MERGED_03315,CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,33.12414833243598
MERGED_03316,CCN(CC)Cc1ccc(Nc2ccnc3cc(Cl)ccc23)cc1O,29.997214735459504
MERGED_03317,CCN(CC)[C@@H](C)CNC(=O)c1cc(-c2cnn3ccc(-c4cccs4)nc23)nc(N2CC(OC)C2)c1,36.68870178958733
MERGED_03318,CCN(CC)[C@@H](CC(C)C)c1cccc(F)c1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1,47.43153891570242
MERGED_03319,CCN(CC)[C@H](C)[C@@H](c1ccc2cc(OCC(C)(C)C(=O)O)ccc2c1)n1ccnc1,54.85519042271259
MERGED_03320,CCN(CC)[C@H](C)[C@@H](c1ccc2cc(OCC3(C(=O)O)CCCC3)ccc2c1)n1ccnc1,52.17782444858465
MERGED_03321,CCN(CC)c1ccc2cc(C(=O)NCC(O)(Cn3ccnc3)c3ccc(Cl)cc3Cl)c(=O)oc2c1,62.18646528620656
MERGED_03322,CCN(CC)c1ccc2cc(C(=O)NCC(O)(Cn3ccnc3)c3ccc(F)cc3F)c(=O)oc2c1,50.91509926398642
MERGED_03323,CCN(CC)c1ccc2cc(C(=O)NCC(O)(Cn3cncn3)c3ccc(Cl)cc3Cl)c(=O)oc2c1,57.279455523123936
MERGED_03324,CCN(CC)c1ccc2cc(C(=O)NCC(O)(Cn3cncn3)c3ccc(F)cc3F)c(=O)oc2c1,52.12081330242201
MERGED_03325,CCN(CCNC(=O)OCc1cncs1)CCNC(=O)OCc1nccs1,46.92297554971495
MERGED_03326,CCN(CCc1ccccc1)C(=O)c1ccccc1-c1ccc(CN2C[C@@H](C)N[C@@H](C)C2)cc1,51.501568009954056
MERGED_03327,CCN(C[C@@H](C)NC(=O)OCc1cncs1)C[C@@H](C)NC(=O)OCc1nccs1,50.84932687863826
MERGED_03328,CCN(C[C@@H](C)NC(=O)OCc1nccs1)C[C@H](C)NC(=O)OCc1cncs1,49.41556422430341
MERGED_03329,CCN(C[C@@H](Cc1ccccc1)NC(=O)OCc1cncs1)C[C@@H](Cc1ccccc1)NC(=O)OCc1nccs1,62.88012147344809
MERGED_03330,CCN(C[C@@H](Cc1ccccc1)NC(=O)OCc1nccs1)C[C@H](Cc1ccccc1)NC(=O)OCc1cncs1,62.88012147344809
MERGED_03331,CCN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)OCc1cncs1)C(=O)c1ccc2nc(N(C)CC)oc2c1,64.47797820542156
MERGED_03332,CCN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)OCc1cncs1)C(=O)c1ccc2nc(N3CCCC3)oc2c1,65.80587086433331
MERGED_03333,CCN(C[C@H](C)NC(=O)OCc1cncs1)C[C@H](C)NC(=O)OCc1nccs1,46.92297554971495
MERGED_03334,CCN(C[C@H](CC(C)C)NC(=O)OCc1cncs1)C[C@H](CC(C)C)NC(=O)OCc1nccs1,61.855978915245885
MERGED_03335,CCN(C[C@H](Cc1ccccc1)NC(=O)OCc1cccnc1)C[C@H](Cc1ccccc1)NC(=O)OCc1cccnc1,46.92297554971495
MERGED_03336,CCN(C[C@H](Cc1ccccc1)NC(=O)OCc1cccs1)C[C@H](Cc1ccccc1)NC(=O)OCc1cccs1,53.67273559643704
MERGED_03337,CCN(C[C@H](Cc1ccccc1)NC(=O)OCc1cn[nH]c1)C[C@H](Cc1ccccc1)NC(=O)OCc1cn[nH]c1,58.03729497055608
MERGED_03338,CCN(C[C@H](Cc1ccccc1)NC(=O)OCc1cnc[nH]1)C[C@H](Cc1ccccc1)NC(=O)OCc1ncc[nH]1,57.320888289062985
MERGED_03339,CCN(C[C@H](Cc1ccccc1)NC(=O)OCc1cnco1)C[C@H](Cc1ccccc1)NC(=O)OCc1ncco1,58.47487341614414
MERGED_03340,CCN(C[C@H](Cc1ccccc1)NC(=O)OCc1cncs1)C[C@H](Cc1ccccc1)NC(=O)OCc1nccs1,61.38303849761999
MERGED_03341,CCN(C[C@H]1Cc2c(cccc2N2CCNCC2)CN1)[C@H]1CCCc2cccnc21,37.76579062923673
MERGED_03342,CCN(Cc1cc(C(F)(F)F)ccc1-c1cc(CC(=O)O)ccc1OC)C(=O)OC,35.80865612887381
MERGED_03343,CCN(Cc1cc(C(F)(F)F)ccc1-c1cc(CC(=O)O)ccc1OC)C(=O)OCc1ccc(Cl)cc1,37.53028599106971
MERGED_03344,CCN(Cc1cc(C(F)(F)F)ccc1-c1cc(CC(=O)O)ccc1OC)C(=O)OCc1ccccc1,38.2743539952242
MERGED_03345,CCN1C(=O)CN(c2ccc(Cc3cc([C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)ccc3Cl)cc2)C1=O,40.651482631765816
MERGED_03346,CCN1C(=O)COc2ccc(CN3CCN(CCOc4cccc5nc(C)ccc45)CC3)c(F)c21,41.620097522288106
MERGED_03347,CCN1C(=O)N(c2c(F)c(OC)cc(OC)c2F)Cc2cnc3[nH]c(CN4CCOCC4)cc3c21,36.68870178958733
MERGED_03348,CCN1C(=O)N(c2c(F)c(OC)cc(OC)c2F)Cc2cnc3c(c21)CC(=O)N3,36.68870178958733
MERGED_03349,CCN1C(C)(C)CC(Oc2ccc(C(=O)Nc3ccc(NC(=O)Nc4cc(C(C)(C)C)on4)cc3)nc2)CC1(C)C,34.42004710217282
MERGED_03350,CCN1CC(n2nccc2-c2cc(Cl)ccc2Oc2cc(F)c(S(=O)(=O)Nc3cscn3)cc2F)C1,35.80865612887381
MERGED_03351,CCN1CC(n2nccc2-c2cc(Cl)ccc2Oc2ccc(S(=O)(=O)Nc3cscn3)cc2C#N)C1,40.13629780922282
MERGED_03352,CCN1CCC(C(=O)NC2(C(=O)O)CCN(Cc3cccc(Oc4ccccc4Cl)c3)CC2)(c2ccccc2)CC1,41.11153415630064
MERGED_03353,CCN1CCC(C(=O)NC2CCN(Cc3cccc(Oc4ccccc4Cl)c3)CC2)(c2ccccc2)CC1,41.11153415630064
MERGED_03354,CCN1CCC(C(=O)NC2CCN(Cc3cccc(Oc4ccccc4OC)c3)CC2)(c2ccccc2)CC1,41.11153415630064
MERGED_03355,CCN1CCC(N2CCc3nc(Nc4ncc(F)c(-c5cc(F)c6nc(C)n(C(C)C)c6c5)n4)ccc3C2)CC1,33.34295826252342
MERGED_03356,CCN1CCC(Nc2ccc3c(c2)C(=C(c2cc(F)cc(F)c2)c2nc4ccccc4[nH]2)C(=O)N3)CC1,43.57723202265104
MERGED_03357,CCN1CCC(Nc2ccc3c(c2)C(=C(c2cc(F)cc(F)c2)c2ncc(C)[nH]2)C(=O)N3)CC1,41.11153415630064
MERGED_03358,CCN1CCC(Nc2ccc3c(c2)C(=C(c2ccc(C)cc2)c2nc4ccccc4[nH]2)C(=O)N3)CC1,40.23148849558712
MERGED_03359,CCN1CCC(Nc2ccc3c(c2)C(=C(c2ccc(Cl)cc2)c2ncc[nH]2)C(=O)N3)CC1,33.34295826252342
MERGED_03360,CCN1CCC(Nc2ccc3c(c2)C(=C(c2ccc(OC)cc2)c2nc4ccccc4[nH]2)C(=O)N3)CC1,41.620097522288106
MERGED_03361,CCN1CCC(Nc2ccc3c(c2)C(=C(c2cccc(F)c2)c2nc4ccccc4[nH]2)C(=O)N3)CC1,45.534366523013965
MERGED_03362,CCN1CCC(Nc2ccc3c(c2)C(=C(c2cccc(F)c2)c2ncc(C)[nH]2)C(=O)N3)CC1,36.68870178958733
MERGED_03363,CCN1CCC(Nc2ccc3c(c2)C(=C(c2cccc(F)c2)c2ncc[nH]2)C(=O)N3)CC1,37.09117544339147
MERGED_03364,CCN1CCC(Nc2ccc3c(c2)C(=C(c2ccccc2)c2nc4ccc(OC)cc4[nH]2)C(=O)N3)CC1,43.91025285814596
MERGED_03365,CCN1CCC(Nc2ccc3c(c2)C(=C(c2ccccc2)c2nc4ccccc4[nH]2)C(=O)N3)CC1,46.92297554971495
MERGED_03366,CCN1CCC(Nc2ccc3c(c2)C(=C(c2ccccc2)c2ncc[nH]2)C(=O)N3)CC1,36.68870178958733
MERGED_03367,CCN1CCC(Nc2ccc3c(c2)C(=C(c2ncc(C)[nH]2)c2ccccc2F)C(=O)N3)CC1,36.49938781581712
MERGED_03368,CCN1CCC(Oc2ccc(C(=O)Nc3ccc(NC(=O)Nc4cc(C(C)(C)C)on4)cc3)nc2)CC1,34.42004710217282
MERGED_03369,CCN1CCC(S(=O)(=O)c2c(Cl)ccc(NC(=O)Nc3cccc(F)c3Cl)c2O)CC1,41.11153415630064
MERGED_03370,CCN1CCC(c2ccc(Nc3cc(N(C)C(=O)Nc4c(Cl)c(OC)cc(OC)c4Cl)ncn3)cc2)CC1,47.46151996953965
MERGED_03371,CCN1CCC[C@H]1CNC(=O)c1cn(C2CCCC2)c(=O)c2c1c1ccccc1n2C,46.61145536266337
MERGED_03372,CCN1CCN(C(=O)Nc2cc(-c3cn(C4CCOCC4)c4cnccc34)ccn2)CC1,36.68870178958733
MERGED_03373,CCN1CCN(CC(=O)Nc2ccc(-c3cccc4c(=O)cc(N5CCOCC5)oc34)c3sc4ccccc4c23)CC1,41.11153415630064
MERGED_03374,CCN1CCN(CCCn2cc(-c3ccc4c(c3)ncn4-c3cc(O[C@H](C)c4ccccc4Cl)c(C(N)=O)s3)cn2)CC1,48.59584731324691
MERGED_03375,CCN1CCN(Cc2ccc(NC(=O)CNc3ccc(-c4ccc(NC(=O)C5CC5)nc4)cc3)cc2C(F)(F)F)CC1,35.80865612887381
MERGED_03376,CCN1CCN(Cc2ccc(NC(=O)CNc3ccc(-c4ccc(NC(C)=O)nc4)cc3)cc2C(F)(F)F)CC1,46.61145536266337
MERGED_03377,CCN1CCN(c2cc(C)c3nc(-c4c(NC[C@@H](O)c5cccc(Cl)c5)cc[nH]c4=O)[nH]c3c2)CC1,48.42005852554305
MERGED_03378,CCN1CCN(c2cc(N3CCC[C@@H](C(=O)NCCc4cnc(C#N)nc4)C3)nc(C(F)(F)F)n2)CC1,44.26796370959434
MERGED_03379,CCN1CCN(c2cc(N3CC[C@H]3C(=O)NCCc3ccc(C#N)nc3)nc(C(F)(F)F)n2)CC1,42.31082920923141
MERGED_03380,CCN1CCN(c2ccc(Nc3cc(N(C)C(=O)Nc4c(Cl)c(OC)cc(OC)c4Cl)ncn3)cc2)CC1,41.11153415630064
MERGED_03381,CCN1CCN(c2cccc3c2C[C@H](CN(C)[C@H]2CCCc4cccnc42)NC3)CC1,37.76579062923673
MERGED_03382,CCN1C[C@@H]2CCCC[C@]2(c2ccc(Cl)c(Cl)c2)C1,44.45727768336456
MERGED_03383,CCN1C[C@H]2CCCC[C@@]2(c2ccc(Cl)c(Cl)c2)C1,44.45727768336456
MERGED_03384,CCN1C[C@H]2C[C@@H](N(Cc3ccc(F)c(C(F)(F)F)c3)C(=O)c3cn(C)cn3)C[C@H]2C1,44.45727768336456
